"price";"Overall.Qual";"Garage.Area";"Total.Bsmt.SF";"X1st.Flr.SF";"Full.Bath";"AgeofHouse";"Mas.Vnr.Area";"TotRms.AbvGrd";"Fireplaces";"Wood.Deck.SF";"Longitude";"Latitude";"Neighborhood"
5.008;4;6.448;0;10.496;2;9;0;6;0;0;"-93,621368";"42,041332";"NAmes"
5.137;5;4.975;9.525;9.525;1;11;0;4;1;0;"-93,622649";"42,038351";"NAmes"
5.141;5;6.788;8.601;9.04;1;3;0;4;0;5.056;"-93,621503";"42,0392";"NAmes"
5.296;5;6;10.129;13.176;2;2;4.884;7;2;0;"-93,620651";"42,039211";"NAmes"
5.217;6;6.971;8.57;10.071;1;6;4.948;9;1;0;"-93,625632";"42,034615";"NAmes"
5.13;5;5.02;9.749;10.461;1;11;3.6;7;0;0;"-93,623704";"42,036024";"NAmes"
5.223;6;6.134;11.289;12.164;1;12;4.628;7;2;3.146;"-93,623705";"42,034741";"NAmes"
5.219;6;5.825;9.449;12.227;1;3;0;8;1;0;"-93,623556";"42,03713";"NAmes"
5.053;5;5.299;9.656;9.656;1;11;2.814;5;0;3.286;"-93,620487";"42,034679";"NAmes"
5.25;6;5.324;9.859;10.076;1;1;4.409;5;1;4.628;"-93,618221";"42,048494";"NAmes"
5.093;5;8.443;11.94;11.94;2;9;0;8;0;0;"-93,619673";"42,049306";"NAmes"
5.305;7;6.654;8.818;9.01;1;4;5.091;8;2;2.324;"-93,6167";"42,048952";"NAmes"
5.212;6;6.735;11.072;11.072;1;10;6.648;6;1;0;"-93,616552";"42,047782";"NAmes"
5.273;6;6.907;11.435;11.435;2;10;0.52;6;1;0;"-93,617963";"42,048294";"NAmes"
5.146;5;6.406;10.147;10.147;1;10;3.499;6;0;0;"-93,6178602";"42,0470858";"NAmes"
5.059;5;4.975;9.06;9.06;1;10;0.3;5;0;0;"-93,616099";"42,045809";"NAmes"
5.287;6;6.768;8.98;10.314;2;9;7.2;8;1;0;"-93,614619";"42,04806";"NAmes"
5.111;6;7.324;9.586;11.483;2;6;3.189;7;1;0;"-93,615535";"42,046882";"NAmes"
5.149;6;5.324;9.178;9.178;1;2;0;4;0;0;"-93,618786";"42,044053";"NAmes"
5.13;5;7.2;12.015;12.015;2;11;0;8;0;1.944;"-93,617693";"42,044895";"NAmes"
5.135;5;5.126;10.288;10.288;1;11;3.587;6;2;0;"-93,618634";"42,043988";"NAmes"
5.176;6;5.499;10.581;10.581;1;10;0;6;2;0;"-93,613046";"42,044218";"NAmes"
5.143;6;5.17;10.375;10.375;1;11;2.581;6;1;0;"-93,614856";"42,042187";"NAmes"
5.17;5;5.196;9.758;11.104;1;10;4.948;6;1;4.146;"-93,615882";"42,042105";"NAmes"
5.129;5;6.343;9.813;10.547;1;2;2.4;6;1;0;"-93,612462";"42,042905";"NAmes"
5.13;5;5.35;8.818;9.786;1;12;0;4;0;0;"-93,615622";"42,040396";"NAmes"
5.146;6;6.371;11.092;11.124;1;11;0;5;1;0;"-93,618593";"42,040252";"NAmes"
5.1;5;6.573;7.536;10.004;1;12;0;5;0;0;"-93,617219";"42,038356";"NAmes"
5.143;5;8.695;9.256;9.256;1;12;0;4;0;0;"-93,615621";"42,039531";"NAmes"
5.068;5;5.925;9.114;9.124;1;11;0;5;2;2.7;"-93,612075";"42,0384781";"NAmes"
5.121;5;4.762;9.139;9.139;1;2;0;4;0;4.847;"-93,612252";"42,038545";"NAmes"
5.161;5;6.641;9.886;9.886;1;2;3.059;6;0;0;"-93,618788";"42,038249";"NAmes"
5.163;5;4.55;9.633;9.633;1;1;0;5;0;0;"-93,618605";"42,034918";"NAmes"
5.185;4;5.02;9.972;12.175;1;11;0;6;1;4.5;"-93,618606";"42,034789";"NAmes"
5.012;5;7.446;0;10.436;1;12;3.55;7;0;4.327;"-93,618607";"42,034686";"NAmes"
5.114;5;4.705;10.392;10.392;1;12;0;6;0;3.367;"-93,61719";"42,035829";"NAmes"
5.121;6;4.648;9.353;9.353;1;2;0;5;1;0;"-93,617182";"42,034746";"NAmes"
5.204;6;6.293;9.895;10.916;2;9;3.015;6;1;0;"-93,608909";"42,040944";"NAmes"
5.079;5;4.648;9.099;8.94;1;10;2.184;5;0;0;"-93,609148";"42,039983";"NAmes"
5.061;5;5.091;9.06;9.06;1;9;0;5;0;0;"-93,610501";"42,040148";"NAmes"
5.203;6;6.965;7.678;10.366;1;10;0;6;1;0;"-93,607257";"42,0385";"NAmes"
5.079;6;5.091;8.818;8.818;1;10;4.316;4;0;3.888;"-93,608422";"42,038497";"NAmes"
5.13;6;5.265;9.972;9.972;1;11;3.587;5;0;0;"-93,608927";"42,038349";"NAmes"
5.114;5;5.265;8.57;8.57;1;10;0;5;0;0;"-93,609073";"42,038297";"NAmes"
5.197;6;6.695;11.533;11.533;2;10;1.643;6;2;0;"-93,606573";"42,040766";"NAmes"
5.13;5;6.735;9.675;9.675;1;8;4.157;9;2;5.491;"-93,605388";"42,038888";"NAmes"
5.17;6;6.007;9.864;9.864;1;3;4.984;5;0;1.8;"-93,607174";"42,039987";"NAmes"
5.039;5;7.5;0;9.675;1;12;0;5;0;0;"-93,608903";"42,035996";"NAmes"
5.182;5;5.4;10.573;10.573;1;10;0;6;0;0;"-93,606782";"42,037084";"NAmes"
5.122;5;7.777;10.165;10.165;1;10;0;6;0;0;"-93,606786";"42,037214";"NAmes"
4.911;3;6;0;9.675;2;12;0;6;0;0;"-93,609053";"42,034805";"NAmes"
4.971;3;6;0;9.675;2;12;0;6;0;0;"-93,609053";"42,034662";"NAmes"
5.125;4;5.879;8.653;8.653;2;3;0;6;0;0;"-93,609945";"42,0347542";"NAmes"
5.114;5;0;12.728;12.728;2;10;0;10;0;0;"-93,6071073";"42,0347301";"NAmes"
5.176;5;6.573;8.314;9.6;1;9;0;6;0;0;"-93,607799";"42,034636";"NAmes"
5.039;5;5.612;8.617;8.617;1;11;0;4;0;0;"-93,607801";"42,034801";"NAmes"
5.204;6;6.293;10.022;10.022;1;10;4.847;5;0;0;"-93,605943";"42,034748";"NAmes"
5.161;6;6.593;8.379;9.454;1;9;6.148;8;0;0;"-93,604987";"42,037049";"NAmes"
5.146;6;6.593;8.379;9.406;1;9;6.111;8;1;0;"-93,604986";"42,036973";"NAmes"
5.283;6;6.293;11.205;11.205;1;6;4.429;7;1;7.69;"-93,604835";"42,036873";"NAmes"
5.136;5;4.874;10.026;10.026;1;9;0;6;0;0;"-93,603702";"42,035724";"NAmes"
5.099;5;5.144;8.818;8.818;1;9;0;5;0;2.285;"-93,603703";"42,0346";"NAmes"
5.129;5;5.196;9.124;9.482;1;9;0;6;0;3.674;"-93,605839";"42,03548";"NAmes"
5.114;5;5.091;8.98;9.178;1;9;0;6;1;1.47;"-93,604562";"42,035034";"NAmes"
5.477;8;8.314;10.218;10.414;2;2;5.383;7;1;0;"-93,654444";"42,053801";"NoRidge"
5.585;8;9.124;12.653;12.653;2;2;6.808;8;2;2.615;"-93,655711";"42,053364";"NoRidge"
5.398;8;8.674;10.151;10.151;2;2;5.612;9;1;4.157;"-93,653324";"42,055748";"NoRidge"
5.394;8;7.637;9.339;9.473;2;2;2.546;8;1;0;"-93,652894";"42,055751";"NoRidge"
5.464;9;7.863;11.692;11.746;2;2;5.153;8;1;3.818;"-93,650932";"42,055777";"NoRidge"
5.613;9;8.517;11.257;12.263;2;2;6.163;9;1;3.118;"-93,652641";"42,05359";"NoRidge"
5.447;8;7.299;9.886;9.886;2;2;6.907;7;1;4.327;"-93,65227";"42,053154";"NoRidge"
5.526;8;7.8;10.5;10.716;2;2;9.367;8;1;4.743;"-93,65238";"42,053041";"NoRidge"
5.401;7;7.348;9.795;9.986;2;2;4.975;8;1;3.286;"-93,649901";"42,053467";"NoRidge"
5.416;7;6.887;12.442;12.442;2;3;5.515;7;1;4.648;"-93,654206";"42,051721";"NoRidge"
5.533;7;9.406;10.862;10.92;2;3;7.654;9;1;4.743;"-93,65579";"42,049501";"NoRidge"
5.498;8;7.96;10.758;11.868;2;3;6.148;8;1;6.235;"-93,653479";"42,049528";"NoRidge"
5.42;8;6.821;9.972;9.972;2;3;5.274;9;1;0;"-93,652946";"42,049509";"NoRidge"
5.519;8;9.164;10.92;10.961;2;2;6.88;8;1;4.221;"-93,653864";"42,052416";"NoRidge"
5.613;8;7.742;13.527;13.593;2;3;7.219;9;1;5.047;"-93,652972";"42,050909";"NoRidge"
5.421;8;7.488;10.275;10.457;2;3;5.786;8;1;3.946;"-93,652117";"42,050215";"NoRidge"
5.433;7;6.874;10.491;10.491;2;3;6.35;5;2;3.923;"-93,651801";"42,050692";"NoRidge"
5.415;8;6.448;10.767;10.821;2;3;5.056;9;1;3.381;"-93,653876";"42,045763";"NoRidge"
5.428;7;7.287;9.927;10.244;2;2;0;9;1;0;"-93,650474";"42,047997";"NoRidge"
5.19;6;6.293;8.506;8.506;2;7;0;7;1;2.078;"-93,624575";"42,05057";"NPkVill"
5.079;7;5.265;8.674;8.674;1;7;0;4;0;0;"-93,625966";"42,050681";"NPkVill"
5.14;6;6.293;8.772;8.772;2;7;0;6;1;3.637;"-93,625696";"42,050222";"NPkVill"
5.502;8;8.58;12.347;12.347;2;0;4.781;7;0;3.888;"-93,657679";"42,063298";"NridgHt"
5.508;8;8.777;12.347;12.347;2;0;5.213;7;1;0;"-93,6569765";"42,0632689";"NridgHt"
5.618;9;8.117;13.816;13.816;2;0;5.324;8;1;3.341;"-93,6570383";"42,0619544";"NridgHt"
5.575;9;8.221;11.962;12.101;2;0;3.818;10;1;3.6;"-93,653201";"42,062352";"NridgHt"
5.597;8;8.975;13.197;13.326;2;1;5.809;9;1;5.324;"-93,6562861";"42,0624082";"NridgHt"
5.766;9;9.581;12.492;12.492;3;0;6.177;12;1;2.163;"-93,657049";"42,0623985";"NridgHt"
5.583;9;7.971;13.248;13.248;2;1;6.573;7;1;3.747;"-93,657889";"42,061133";"NridgHt"
5.513;9;8.335;12.844;12.903;2;1;5.833;8;1;6.834;"-93,658788";"42,060342";"NridgHt"
5.621;9;8.559;12.384;12.449;2;1;5.731;9;1;5.038;"-93,657211";"42,06027";"NridgHt"
5.415;8;8.094;11.932;11.932;2;0;0;7;1;0;"-93,6554248";"42,061133";"NridgHt"
5.342;7;6.92;11.777;11.777;2;1;4.51;7;1;0;"-93,652713";"42,060872";"NridgHt"
5.398;8;7.684;9.237;9.237;2;1;3.118;10;1;3;"-93,654734";"42,060425";"NridgHt"
5.431;7;7.244;12.586;12.586;2;1;6.134;8;1;3.854;"-93,6547754";"42,0598989";"NridgHt"
5.513;8;8.427;11.932;12.037;1;0;5.196;8;1;4.002;"-93,650917";"42,059561";"NridgHt"
5.577;9;8.57;12.657;12.657;2;1;7.788;7;1;3.6;"-93,655461";"42,059825";"NridgHt"
5.615;9;8.083;11.895;11.895;2;1;7.73;10;2;6;"-93,65572";"42,058683";"NridgHt"
5.398;8;8.879;10.808;10.808;2;0;0;7;0;0;"-93,650406";"42,059194";"NridgHt"
5.453;8;8.117;12.011;11.906;2;1;6.735;7;1;4.409;"-93,651216";"42,058649";"NridgHt"
5.568;8;8.459;12.604;12.742;2;1;4.46;9;1;4.911;"-93,654914";"42,058694";"NridgHt"
5.565;9;9.73;12.377;12.377;1;0;8.303;7;1;0;"-93,6513669";"42,0579589";"NridgHt"
5.306;8;6.6;11.104;11.104;2;1;4.002;6;1;3.286;"-93,649291";"42,058284";"NridgHt"
5.438;8;7.275;11.688;11.688;1;1;6.518;6;1;4.08;"-93,653868";"42,056766";"NridgHt"
5.238;7;6.559;11.245;11.245;2;2;3.83;6;1;3.65;"-93,651014";"42,057277";"NridgHt"
5.26;7;7.336;10.649;10.649;2;5;3.957;6;0;3.699;"-93,637808";"42,054439";"NWAmes"
5.243;5;6.971;10.067;10.067;2;7;0;6;0;4.025;"-93,633168";"42,055432";"NWAmes"
5.444;8;6.984;15.072;15.072;2;6;0;9;1;6.531;"-93,633796";"42,052915";"NWAmes"
5.167;5;6.6;8.05;8.05;1;8;0;7;0;0;"-93,637105";"42,050326";"NWAmes"
5.296;5;6.6;8.379;9.895;2;7;1.99;9;1;6.35;"-93,635919";"42,049394";"NWAmes"
5.199;7;6.748;10.288;10.362;2;7;0;5;1;1.897;"-93,630253";"42,052448";"NWAmes"
5.258;6;6.6;9.675;10.854;1;2;2.985;5;1;4.884;"-93,630289";"42,04977";"NWAmes"
5.196;5;6.286;10.288;10.297;1;2;0;5;1;4.49;"-93,631129";"42,049609";"NWAmes"
5.23;7;6.62;7.162;10.487;3;3;3.587;8;1;0;"-93,6346";"42,048199";"NWAmes"
5.38;6;7.162;9.525;11.237;2;8;6.874;8;1;0;"-93,635094";"42,047758";"NWAmes"
5.262;6;6.815;11.333;11.333;2;8;0;7;0;0;"-93,6343272";"42,0492538";"NWAmes"
5.301;7;6.6;9.981;9.981;2;8;4.648;7;2;4.599;"-93,631971";"42,048761";"NWAmes"
5.398;6;7.464;9.74;11.665;2;5;4.45;9;1;0;"-93,633466";"42,046472";"NWAmes"
5.218;6;6.6;8.117;9.544;1;7;5.091;8;1;3.65;"-93,630258";"42,04806";"NWAmes"
5.212;5;6.722;10.767;10.965;2;8;3.394;6;1;5.299;"-93,632537";"42,045806";"NWAmes"
5.233;6;6.3;8.022;9.149;1;8;0;7;0;0;"-93,632554";"42,043821";"NWAmes"
5.244;7;6.893;10.573;10.573;1;7;5.367;6;1;0;"-93,631302";"42,04389";"NWAmes"
5.13;5;6.748;12.208;12.208;2;7;7.125;8;0;0;"-93,6304229";"42,0453551";"NWAmes"
5.237;6;6.675;10.53;10.9;2;8;6.768;5;1;0;"-93,627416";"42,043935";"NWAmes"
5.238;6;6.6;8.485;8.485;1;2;4.762;7;0;0;"-93,625925";"42,043142";"NWAmes"
4.999;3;5.778;8.011;8.011;1;1;0;5;0;0;"-93,6143498";"42,0378602";"OldTown"
5.13;5;4.025;7.707;8.528;2;5;0;8;0;0;"-93,6144209";"42,037679";"OldTown"
5.014;4;0;8.91;8.91;1;11;0;4;0;0;"-93,6133009";"42,0380982";"OldTown"
5.192;6;6.893;7.725;8.346;2;12;0;7;1;2.1;"-93,6116427";"42,0367836";"OldTown"
4.771;2;0;6.119;7.342;1;12;0;4;0;0;"-93,6117397";"42,0347572";"OldTown"
5.026;4;0;0;7.903;2;2;0;7;0;4.45;"-93,612253";"42,035222";"OldTown"
5.013;5;7.2;8.746;9.295;1;6;0;5;0;0;"-93,618969";"42,034403";"OldTown"
5.155;6;5.265;4.157;10.098;1;0;0;7;0;0;"-93,6195726";"42,0342174";"OldTown"
5.029;4;4.347;7.857;8.538;1;12;0;8;0;0;"-93,6195519";"42,0334994";"OldTown"
5.041;5;6.293;6.293;7.835;1;6;0;5;0;2.581;"-93,615583";"42,033273";"OldTown"
4.905;4;4.648;7.988;10.204;1;12;8.33;9;2;2.75;"-93,617014";"42,033313";"OldTown"
5.11;6;3.818;9.005;8.803;1;3;0;6;0;2.205;"-93,619013";"42,0320748";"OldTown"
4.985;4;0;7.2;8.443;1;2;0;7;0;0;"-93,617135";"42,032134";"OldTown"
4.806;5;4.8;7.777;7.777;1;12;0;4;0;0;"-93,616991";"42,032419";"OldTown"
5.25;7;7.01;8.094;8.653;1;4;0;6;1;0;"-93,618489";"42,03139";"OldTown"
5.031;5;6.235;9.458;11.136;2;9;0;11;0;0;"-93,618486";"42,031305";"OldTown"
5.039;5;0;9.178;9.178;1;12;0;5;1;2.142;"-93,62024";"42,031363";"OldTown"
4.976;4;0;7.348;9.954;2;12;0;8;0;0;"-93,6200683";"42,0304742";"OldTown"
5.033;6;5.02;9.637;9.637;1;12;0;5;0;0;"-93,618334";"42,030463";"OldTown"
5.047;5;4.409;8.716;8.716;1;12;0;5;0;2.121;"-93,615638";"42,031196";"OldTown"
5.021;4;6.893;7.2;8.818;1;12;0;5;0;0;"-93,6145858";"42,0330459";"OldTown"
5.079;7;0;9.154;9.614;1;1;0;5;1;0;"-93,613969";"42,032161";"OldTown"
5.076;5;4.648;8.421;8.506;1;4;5.144;4;2;0;"-93,615446";"42,032391";"OldTown"
4.968;4;7.2;9.178;9.178;1;12;0;4;0;0;"-93,6129105";"42,0310603";"OldTown"
4.978;5;0;7.846;7.846;1;3;0;5;0;0;"-93,6112887";"42,0303597";"OldTown"
5.13;5;7.2;7.823;7.823;1;1;0;6;1;3.231;"-93,60861";"42,033385";"OldTown"
4.952;4;7.777;9.035;10.089;1;2;6.257;7;0;0;"-93,606857";"42,033313";"OldTown"
5.146;5;8.844;9.02;9.02;1;12;0;5;1;0;"-93,607771";"42,033249";"OldTown"
5.079;6;5.833;8.325;8.925;1;12;0;5;0;0;"-93,608938";"42,030368";"OldTown"
5.076;6;4.648;8.627;8.627;1;2;0;6;0;0;"-93,6090761";"42,0303113";"OldTown"
5.111;5;4.648;9.614;9.614;1;1;0;7;1;0;"-93,610466";"42,030383";"OldTown"
5.137;4;5.548;9.836;10.2;2;12;0;7;0;0;"-93,61047";"42,030579";"OldTown"
5.187;5;8.05;8.879;8.879;1;12;0;7;1;6.134;"-93,620179";"42,029058";"OldTown"
5.121;7;5.091;7.494;8.106;1;9;0;7;0;0;"-93,620183";"42,02928";"OldTown"
5.057;5;5.265;5.58;7.988;1;1;0;5;0;0;"-93,618297";"42,029281";"OldTown"
4.94;4;8.373;9.927;9.927;2;12;0;8;0;0;"-93,616886";"42,027993";"OldTown"
5.212;6;7.777;6.586;10.483;2;2;0;7;1;0;"-93,612239";"42,029084";"OldTown"
5.158;7;4.5;8.564;8.564;1;12;0;7;1;0;"-93,615337";"42,027953";"OldTown"
5.38;8;7.494;5.58;10.204;3;2;0;7;0;0;"-93,61221";"42,028145";"OldTown"
5.225;8;6.177;9.08;9.08;1;5;0;8;1;0;"-93,610582";"42,028104";"OldTown"
5.146;7;6.573;7.2;9.01;2;12;0;9;0;1.039;"-93,62338";"42,027986";"OldTown"
5.204;6;5.692;10.573;10.573;2;5;0;8;0;2.4;"-93,621676";"42,02903";"OldTown"
5.134;6;4.409;8.016;12.238;2;12;0;10;1;2.814;"-93,62033";"42,02911";"OldTown"
4.796;5;0;9.675;9.895;2;12;0;11;0;0;"-93,621633";"42,026956";"OldTown"
5.086;6;4.025;7.719;7.719;1;4;0;6;0;0;"-93,621632";"42,026914";"OldTown"
4.72;4;0;7.897;7.897;1;12;0;4;0;0;"-93,622624";"42,02689";"OldTown"
5.109;5;7.707;8.05;8.767;1;12;0;7;0;4.618;"-93,622793";"42,026723";"OldTown"
4.94;5;0;7.777;8.695;1;12;0;5;1;0;"-93,62188";"42,0261614";"OldTown"
5.041;5;6;9.391;9.391;1;10;0;5;0;0;"-93,676364";"42,035806";"Sawyer"
5.149;5;8.117;8.818;8.818;1;10;0;5;0;0;"-93,674051";"42,034615";"Sawyer"
5.111;4;6.997;9.675;10.04;1;10;0;5;0;3.888;"-93,669559";"42,034532";"Sawyer"
5.1;5;5.282;9.411;9.411;1;9;0;5;0;0;"-93,669553";"42,034692";"Sawyer"
5.141;5;5.499;8.97;8.97;1;1;0;5;1;6.119;"-93,670956";"42,035685";"Sawyer"
5.064;5;5.144;8.91;9.045;1;8;2.846;5;0;0;"-93,671037";"42,035696";"Sawyer"
5.161;5;7.857;9.675;9.675;1;8;0;5;0;4.113;"-93,672318";"42,035675";"Sawyer"
5.124;5;5.265;9.675;9.675;1;10;0;5;0;0;"-93,672067";"42,03457";"Sawyer"
5.109;5;7.175;9.43;9.43;1;10;2.265;5;0;0;"-93,673518";"42,034652";"Sawyer"
5.104;5;4.837;9.675;9.675;1;0;0;6;0;0;"-93,669688";"42,035333";"Sawyer"
5.13;5;5.091;9.06;10.547;1;3;0;6;1;0;"-93,669757";"42,03458";"Sawyer"
5.146;5;6.641;9.492;9.492;2;8;0;5;1;0;"-93,660522";"42,034532";"Sawyer"
5.167;6;6.984;9.693;9.744;1;1;0;5;1;6.399;"-93,662134";"42,034673";"Sawyer"
5.138;5;5.091;8.517;9.864;1;11;1.921;7;1;0;"-93,657017";"42,034411";"Sawyer"
4.948;4;4.45;7.099;7.96;1;2;0;4;0;0;"-93,659205";"42,032681";"Sawyer"
5.135;4;0;12.614;12.614;2;9;0;8;0;0;"-93,671076";"42,033387";"Sawyer"
5.143;5;6.573;10.044;10.044;1;10;0;5;0;0;"-93,675401";"42,033633";"Sawyer"
5.09;5;4.874;9.675;9.675;1;9;6.307;6;0;0;"-93,67369";"42,032385";"Sawyer"
5.079;5;7.2;8.314;8.839;1;4;0;6;0;3.524;"-93,678149";"42,029562";"Sawyer"
5.199;6;5.187;7.725;7.725;1;9;3.587;7;0;5.84;"-93,676654";"42,029731";"Sawyer"
5.111;5;6.364;8.97;8.97;1;8;0;5;1;0;"-93,676681";"42,029786";"Sawyer"
5.185;6;6.735;6.364;9.647;1;6;1.897;6;1;5.291;"-93,672718";"42,031348";"Sawyer"
5.205;6;7.446;9.295;9.675;1;6;4.243;6;1;3.434;"-93,672645";"42,031347";"Sawyer"
5.195;5;7.225;13.305;13.305;2;6;0;10;0;3.912;"-93,670204";"42,030231";"Sawyer"
5.196;5;7.262;13.244;13.244;2;6;2.985;10;0;1.697;"-93,670514";"42,030232";"Sawyer"
5.182;5;6.748;9.767;10.067;1;5;0;5;0;4.002;"-93,671905";"42,030552";"Sawyer"
5.021;5;5.383;8.859;8.859;1;12;2.419;5;1;0;"-93,667081";"42,032307";"Sawyer"
5.225;5;7.2;10.34;11.372;1;4;0;6;1;5.231;"-93,66412";"42,032478";"Sawyer"
5.137;5;5.222;10.209;10.288;1;2;5.532;6;2;0;"-93,661985";"42,034018";"Sawyer"
5.154;5;6.293;8.818;8.97;1;7;0;5;1;4.657;"-93,676352";"42,028836";"Sawyer"
5.274;6;6.984;8.669;8.669;2;1;0;7;0;3.587;"-93,692431";"42,035271";"SawyerW"
5.201;7;7.2;10.013;10.013;1;1;0;6;0;4.724;"-93,691868";"42,037923";"SawyerW"
5.121;6;0;10.089;10.089;1;0;0;6;0;0;"-93,691787";"42,037915";"SawyerW"
5.185;5;7.2;10.013;10.013;2;1;0;6;0;0;"-93,690159";"42,037756";"SawyerW"
5.238;6;6.841;8.475;8.475;2;1;0;6;0;3.524;"-93,691246";"42,036525";"SawyerW"
5.258;7;7.137;11.467;11.565;2;1;3.912;7;0;0;"-93,691244";"42,03722";"SawyerW"
5.23;7;6.593;10.226;10.226;2;1;0;6;0;0;"-93,69124";"42,037258";"SawyerW"
5.312;7;6.455;9.237;10.487;2;2;0;8;2;0;"-93,68981";"42,036026";"SawyerW"
5.303;6;6.511;9.139;9.178;2;3;3.074;7;0;5.196;"-93,689026";"42,036028";"SawyerW"
5.276;7;6.593;8.653;8.653;2;3;3.612;6;0;3.6;"-93,689801";"42,034988";"SawyerW"
5.276;7;6.887;11.439;11.36;2;2;0;6;1;5.109;"-93,6888";"42,036905";"SawyerW"
5.253;7;6.965;11.019;11.019;2;2;3.118;6;0;3.286;"-93,688804";"42,036038";"SawyerW"
5.253;6;6.681;10.725;10.792;2;4;2.814;6;0;3.175;"-93,687831";"42,035666";"SawyerW"
5.097;6;4.874;8.183;8.227;1;6;0;4;0;5.636;"-93,686264";"42,0347";"SawyerW"
5.187;6;6.907;10.388;10.388;2;3;0;5;0;0;"-93,686278";"42,036466";"SawyerW"
4.914;4;5.144;8.055;8.7;1;12;0;4;0;4.743;"-93,6790752";"42,0365385";"SawyerW"
4.829;5;6.214;8.57;9.544;1;12;0;5;0;3.3;"-93,6790694";"42,0360754";"SawyerW"
5.029;4;5.879;9.749;9.749;1;8;0;5;0;0;"-93,681595";"42,035795";"SawyerW"
5.079;5;5.196;8.632;9.319;1;9;0;6;0;6.155;"-93,681407";"42,035235";"SawyerW"
5.25;6;6.545;8.166;9.377;2;5;5.499;7;1;4.157;"-93,685001";"42,03374";"SawyerW"
5.431;7;6.893;11.356;11.356;1;5;3.991;4;2;0;"-93,685988";"42,032076";"SawyerW"
5.255;6;6.022;10.808;10.808;2;5;2.766;5;1;3.854;"-93,685537";"42,032082";"SawyerW"
5.434;7;7.943;13.936;14.058;2;4;4.589;7;1;2.75;"-93,68341";"42,03254";"SawyerW"
5.332;8;6.511;8.362;9.79;2;3;3.354;8;1;4.047;"-93,68218";"42,030933";"SawyerW"
5.379;8;6.476;10.076;10.138;2;3;0;8;1;0;"-93,682176";"42,030678";"SawyerW"
5.171;5;7.777;9.923;10.517;0;6;4.409;6;2;3.286;"-93,6791456";"42,0312822";"SawyerW"
5.056;5;6;0;11.669;2;6;0;8;0;0;"-93,679781";"42,03057";"SawyerW"
5.431;7;8.591;10.253;10.253;4;2;1.439;8;2;5.299;"-93,679856";"42,030531";"SawyerW"
5.431;7;8.591;10.253;10.253;4;2;1.439;8;2;5.299;"-93,6791251";"42,0310946";"SawyerW"
5.442;7;6.392;10.204;10.305;2;4;3.394;7;1;2.324;"-93,685142";"42,029694";"SawyerW"
5.371;8;7.131;9.353;9.353;2;2;0;7;1;4.5;"-93,639366";"42,049406";"Somerst"
5.33;6;7.754;8.97;8.97;2;1;2.581;9;1;3;"-93,644145";"42,055157";"Somerst"
5.38;7;7.601;11.917;11.917;2;1;3.394;7;1;0;"-93,642108";"42,054415";"Somerst"
5.505;9;8.421;13.094;13.094;2;1;5.213;8;1;0;"-93,642069";"42,054318";"Somerst"
5.357;7;7.061;11.293;11.337;2;0;4.8;6;0;0;"-93,643976";"42,054319";"Somerst"
5.474;8;8.899;9.271;9.271;2;0;5.282;8;1;3.888;"-93,644024";"42,054227";"Somerst"
5.365;7;8.664;12.06;12.06;2;1;4.53;7;0;4.327;"-93,643635";"42,053183";"Somerst"
5.389;8;6.654;11.313;11.353;2;1;4.306;7;1;5.17;"-93,64236";"42,053212";"Somerst"
5.299;8;6.775;11.634;11.634;2;0;2.324;7;0;3.6;"-93,643811";"42,053033";"Somerst"
5.345;8;8.899;11.981;11.981;2;1;4.51;6;1;3.6;"-93,642368";"42,05306";"Somerst"
5.319;6;7.8;10.47;10.47;2;0;0;4;0;0;"-93,65044";"42,051793";"Somerst"
5.431;8;9.605;9.895;9.895;2;1;0;8;1;4.327;"-93,647584";"42,050206";"Somerst"
5.397;8;8.622;12.208;12.208;2;1;0;7;0;0;"-93,643974";"42,052269";"Somerst"
5.531;8;8.674;9.647;9.721;2;0;3;8;1;0;"-93,6430423";"42,0520487";"Somerst"
5.303;6;7.44;8.787;8.787;2;1;0;7;0;0;"-93,642374";"42,051426";"Somerst"
5.417;8;7.312;11.902;11.94;2;0;0;6;1;0;"-93,643792";"42,051377";"Somerst"
5.531;8;7.409;11.925;11.925;3;1;0;8;1;3.783;"-93,639574";"42,051054";"Somerst"
5.267;6;7.175;10.657;10.657;2;0;2.474;5;0;0;"-93,643173";"42,051245";"Somerst"
5.274;7;7.175;10.787;10.821;2;0;0;5;1;4.409;"-93,643977";"42,051224";"Somerst"
5.317;6;7.783;8.818;8.818;2;1;0;7;0;4.409;"-93,639662";"42,050899";"Somerst"
5.279;7;7.275;8.695;8.695;2;2;0;3;0;0;"-93,64614";"42,048086";"Somerst"
5.19;7;6.573;7.348;7.348;2;2;3.286;4;0;0;"-93,645599";"42,048566";"Somerst"
5.179;7;6.573;7.348;6.841;2;1;0;4;0;0;"-93,644891";"42,047665";"Somerst"
5.176;7;6.573;7.348;6.841;2;1;0;4;0;0;"-93,644891";"42,047618";"Somerst"
5.164;7;6.971;7.875;7.954;2;1;0;5;0;0;"-93,644891";"42,047571";"Somerst"
5.462;9;7.275;11.301;11.301;1;2;0;5;1;3.735;"-93,646989";"42,046372";"Somerst"
5.255;6;6.293;8.249;8.249;2;2;6.795;4;0;0;"-93,64566";"42,046144";"Somerst"
5.19;7;6.6;7.915;7.915;2;3;0;6;0;0;"-93,645482";"42,046424";"Somerst"
