"price";"Overall.Qual";"Garage.Area";"Total.Bsmt.SF";"X1st.Flr.SF";"Full.Bath";"AgeofHouse";"Mas.Vnr.Area";"TotRms.AbvGrd";"Fireplaces";"Wood.Deck.SF";"Neighborhood"
5.312;7;7.794;11.611;11.611;2;0;0;5;0;5.62;"CollgCr"
5.38;7;8.839;11.189;11.189;2;0;0;7;0;0;"CollgCr"
5.368;6;6.675;12.855;12.89;2;0;0;7;1;0;"CollgCr"
5.415;7;7.707;12.492;12.492;2;1;0;7;0;3.795;"CollgCr"
5.47;8;8.238;11.887;11.962;2;0;4.221;6;0;3.98;"CollgCr"
5.352;7;7.2;12.052;12.052;2;1;3.55;7;1;3;"CollgCr"
5.272;6;6.525;8.384;8.459;2;3;2.474;6;1;6.097;"CollgCr"
5.286;7;7.293;11.325;11.325;2;2;0;5;0;0;"CollgCr"
5.193;5;7.2;9.439;9.439;1;3;0;5;0;4.49;"CollgCr"
5.336;7;7.262;9.251;9.251;2;2;0;7;1;4.327;"CollgCr"
5.301;7;6.654;9.08;9.099;2;1;0;8;0;3.625;"CollgCr"
5.284;7;6.531;9.178;9.178;2;1;3.6;7;1;3.6;"CollgCr"
5.122;5;7.2;9.055;9.266;1;6;0;6;0;0;"CollgCr"
5.197;6;5.341;7.794;7.857;1;6;2.362;6;0;6.045;"CollgCr"
5.241;6;7.777;9.463;10.742;2;6;3.327;6;0;5.894;"CollgCr"
5.109;5;5.091;8.818;8.818;1;7;0;5;0;0;"CollgCr"
5.079;5;5.17;8.818;8.818;1;7;0;5;0;0;"CollgCr"
5.407;8;7.262;9.79;9.909;2;1;4.347;7;1;4.232;"CollgCr"
5.346;7;7.293;8.622;8.889;2;1;4.232;6;0;5.367;"CollgCr"
5.33;6;6.907;8.695;8.695;2;2;3.65;7;1;3.98;"CollgCr"
5.439;8;8.205;12.561;12.682;2;1;4.002;7;1;4.221;"CollgCr"
5.294;7;6.9;8.859;8.859;2;1;0;8;0;0;"CollgCr"
5.429;8;7.625;9.905;9.905;2;2;4.847;8;1;4.211;"CollgCr"
5.324;7;6.483;9.79;9.79;2;2;0;9;1;3.286;"CollgCr"
5.438;7;7.244;9.986;9.986;2;2;0;8;1;4.772;"CollgCr"
5.336;7;6.6;12.938;12.855;2;1;0;8;1;3.286;"CollgCr"
5.124;6;6.148;8.736;8.736;1;1;3.912;4;0;3.55;"CollgCr"
5.193;6;6.148;8.736;8.736;1;1;3.9;3;1;3.55;"CollgCr"
5.368;8;7.852;9.854;9.854;2;0;0;8;1;0;"CollgCr"
5.29;7;6.25;8.731;8.731;2;1;0;8;1;3;"CollgCr"
5.301;6;6.997;12.304;12.369;2;1;3.286;7;0;4.157;"CollgCr"
5.308;7;7.212;8.752;8.752;2;0;0;7;0;0;"CollgCr"
5.328;7;8.389;11.819;11.819;2;0;4.2;7;0;3.6;"CollgCr"
5.293;7;7.131;8.798;8.798;2;1;0;7;0;0;"CollgCr"
5.297;7;6.722;10.965;10.965;2;0;0;6;0;3.499;"CollgCr"
5.24;6;7.125;8.216;8.216;2;0;0;6;0;0;"CollgCr"
5.215;6;5.925;8.094;8.094;2;0;0;8;1;0;"CollgCr"
5.411;7;5.299;11.727;10.5;1;5;5.778;8;2;0;"Crawfor"
5.332;5;6.6;9.637;9.959;2;4;6.221;11;0;0;"Crawfor"
5.426;7;4.762;10.182;10.34;2;1;0;9;2;0;"Crawfor"
5.525;7;7.144;13.084;13.084;2;2;0;7;2;0;"Crawfor"
5.461;7;6.6;11.623;12.731;2;3;0;6;2;0;"Crawfor"
5.169;6;6.293;8.57;10.53;1;2;0;6;1;0;"Crawfor"
5.248;6;5.548;8.98;10.27;1;12;0;9;1;0;"Crawfor"
5.137;7;4.399;7.348;7.518;1;4;0;6;1;0;"Crawfor"
5.369;7;5.038;10.716;10.716;1;1;0;9;2;0;"Crawfor"
5.312;5;6.293;8.695;8.695;1;12;0;6;2;0;"Crawfor"
5.214;5;6.235;8.879;9.315;1;1;0;5;0;0;"Crawfor"
5.19;5;4.091;8.111;8.591;1;12;0;7;1;4.157;"Crawfor"
5.312;7;6;9.099;10.564;2;12;0;13;2;0;"Crawfor"
5.161;5;5.925;10.004;10.004;1;11;0;6;1;0;"Crawfor"
5.242;7;4.589;7.96;8.798;1;12;0;7;1;0;"Crawfor"
5.286;6;6.455;11.853;11.853;2;10;3.447;6;1;0;"Crawfor"
5.199;5;5.153;9.799;9.42;2;1;0;7;1;0;"Crawfor"
5.2;6;5.196;9.914;10.182;1;1;0;6;1;0;"Crawfor"
5.35;6;7.2;10.858;13.097;1;11;6.148;6;2;0;"Crawfor"
5.318;6;6.715;7.175;10.314;2;5;4.667;6;1;6;"Crawfor"
5.498;7;7.042;12.739;14.589;2;0;0;7;2;4.243;"Crawfor"
5.362;8;6.586;11.985;12.179;2;1;3.957;5;1;3.818;"Crawfor"
5.248;6;5.265;8.695;8.695;2;7;0;8;0;0;"Crawfor"
5.364;8;4.025;8.475;8.475;2;3;0;7;1;2.766;"Crawfor"
5.14;6;7.342;8.4;8.585;1;12;0;7;1;0;"Crawfor"
5.173;7;4.93;8.357;8.752;1;2;0;6;1;0;"Crawfor"
5.276;6;4.648;8.022;8.741;1;3;0;6;1;0;"Crawfor"
5.297;5;4.648;9.208;10.67;2;3;0;7;1;0;"Crawfor"
5.041;5;4.5;8.92;9.159;1;12;0;6;0;2.4;"Crawfor"
5.017;6;5.564;9.909;9.909;1;12;2.814;5;1;2.437;"Crawfor"
5.41;8;8.411;7.397;9.406;1;12;1.897;9;2;0;"Crawfor"
5.421;7;6.748;8.653;10.47;2;2;0;8;2;0;"Crawfor"
5.35;6;9.119;10.8;12.149;1;1;2.546;7;1;3.118;"Crawfor"
5.594;8;6.586;12;12.193;2;0;4.091;5;1;3.818;"Crawfor"
5.469;8;6.874;11.985;12.179;2;0;4.091;5;1;3.818;"Crawfor"
5.398;7;6.586;11.977;12.171;2;1;3.957;5;1;3.394;"Crawfor"
5.439;8;6.586;11.977;12.171;2;1;3.957;5;1;3.394;"Crawfor"
5.217;6;4.025;7.361;9;1;3;0;7;2;2.939;"Crawfor"
5.135;5;5.628;10.775;11.313;1;12;0;6;0;0;"Crawfor"
5.166;6;4.648;7.654;8.265;2;1;0;8;1;4.409;"Crawfor"
5.172;7;4.409;6.913;7.144;1;3;0;5;1;0;"Crawfor"
5.151;6;4.53;7.256;8.752;1;12;0;7;1;4.069;"Crawfor"
5.279;7;4.409;9.06;9.06;1;2;0;7;1;0;"Crawfor"
5.215;7;4.648;9.09;9.09;2;12;0;7;2;0;"Crawfor"
4.956;5;5.628;6.293;7.903;1;1;0;4;1;0;"Crawfor"
5.143;5;7.048;7.713;7.713;2;1;0;8;1;4.667;"Crawfor"
5.161;6;6.654;9.387;9.387;2;12;6.17;8;0;0;"Crawfor"
5.161;5;8.854;9.492;9.492;2;12;0;8;0;0;"Crawfor"
5.377;7;4.874;8.752;8.833;2;3;0;8;1;5.118;"Crawfor"
5.186;5;6;0;10.504;1;12;0;7;1;3.957;"Crawfor"
5.378;6;8.818;11.104;11.104;2;12;0;10;1;0;"Crawfor"
5.274;4;4.56;9.149;10.521;2;1;0;7;1;0;"Crawfor"
5.342;6;6.235;8.767;9.932;1;12;6.573;7;1;0;"Crawfor"
5.146;5;6.893;8.094;8.27;2;12;0;5;0;0;"Crawfor"
5.498;8;6.293;8.762;11.807;2;3;0;10;2;0;"Crawfor"
5.411;6;6.119;11.53;12.865;2;1;3.089;7;2;0;"Crawfor"
5.341;7;4.648;8.485;9.295;1;5;0;6;2;0;"Crawfor"
5.336;6;6.364;12.76;14.259;2;11;4.069;7;2;3.865;"Crawfor"
5.303;6;7.225;11.849;11.849;1;10;6.17;6;3;0;"Crawfor"
5.23;4;7.518;12.296;12.296;2;3;0;7;0;3.699;"Crawfor"
5.297;7;7.5;12.355;12.355;2;8;7.66;7;2;0;"Crawfor"
5.498;8;7.886;5.011;15.663;2;5;0;6;1;4.409;"Crawfor"
5.574;8;6.675;11.898;12.093;2;0;6.525;5;1;3.327;"Crawfor"
5.371;8;6.958;11.898;12.093;2;0;6.58;5;1;3.327;"Crawfor"
5.143;5;4.025;8.199;8.96;1;12;0;9;0;4.274;"Crawfor"
5.223;7;5.091;8.58;8.58;1;12;0;7;1;0;"Crawfor"
5.301;7;4.409;8.448;9.005;1;12;0;9;1;0;"Crawfor"
5.29;6;5.35;8.575;9.198;1;12;0;7;1;0;"Crawfor"
5.362;8;6;8.443;8.443;1;12;0;7;2;0;"Crawfor"
5.288;5;6.075;9.005;10.062;1;12;0;7;1;0;"Crawfor"
5.138;4;4.762;7.937;10.305;1;12;0;5;1;0;"Crawfor"
5.398;7;4.025;9.567;9.581;1;4;0;6;1;0;"Crawfor"
5.338;7;6.371;9.591;10.049;2;12;4.93;7;1;0;"Crawfor"
5.378;6;5.692;9.256;10.262;2;12;0;9;1;0;"Crawfor"
5.322;6;5.731;7.92;9.968;1;10;0;8;1;0;"Crawfor"
5.362;6;6.504;9.827;12.767;1;1;0;6;1;0;"Crawfor"
5.337;5;7.476;11.345;12.175;2;6;6.427;7;1;0;"Crawfor"
5.196;5;5.809;10.24;10.965;1;11;2.245;5;2;0;"Crawfor"
5.348;6;6.971;12.883;12.883;2;8;5.299;7;1;0;"Crawfor"
5.574;8;6.675;11.898;12.65;2;0;6.525;5;1;3.327;"Crawfor"
5.477;8;6.874;11.977;12.171;2;1;4.091;5;1;3.394;"Crawfor"
4.919;5;5.739;6.42;8.669;1;12;0;5;0;0;"Edwards"
5.16;6;6.483;7.725;9.832;1;5;0;6;1;0;"Edwards"
5.104;4;4.337;8.249;10.257;1;7;0;8;1;0;"Edwards"
5.107;5;5.739;10.27;10.27;1;3;0;5;0;4.648;"Edwards"
5.27;6;6.434;10.444;10.444;2;1;0;6;0;3;"Edwards"
5.489;7;7.175;11.65;11.65;1;0;2.939;5;2;0;"Edwards"
5.057;5;6.735;10.607;10.808;2;10;0;5;0;0;"Edwards"
4.929;4;5.265;0;9.149;1;1;0;6;0;0;"Edwards"
5.193;5;5.358;5.856;9.449;1;12;0;6;0;2.324;"Edwards"
5;5;0;0;12.238;2;9;0;8;0;0;"Edwards"
4.806;4;6.573;8.183;8.443;1;12;0;5;0;0;"Edwards"
5.029;6;7.777;9.623;10.026;1;7;0;6;1;3.6;"Edwards"
4.954;4;0;9.295;9.295;1;11;0;5;0;0;"Edwards"
5.146;4;6.293;10.044;10.044;2;2;0;5;0;3.447;"Edwards"
4.903;4;5.02;7.777;7.777;1;12;0;5;0;0;"Edwards"
5.16;5;5.724;10.461;11.719;1;2;3.612;7;1;3.231;"Edwards"
5.253;5;0;10.392;10.392;3;5;0;5;0;3.286;"Edwards"
5.253;5;0;10.392;10.392;3;5;0;5;0;3.286;"Edwards"
5.204;5;4.762;10.182;10.182;2;7;0;6;0;0;"Edwards"
4.799;5;4.51;7.256;7.863;2;12;0;6;0;0;"Edwards"
5.13;4;5.056;10.102;10.517;1;11;0;6;0;0;"Edwards"
4.916;4;6.965;8.803;8.803;1;12;0;4;0;3.771;"Edwards"
5.106;6;6.573;11.368;12.329;1;11;0;7;1;0;"Edwards"
5.085;5;5.532;9.827;9.827;1;11;0;5;0;0;"Edwards"
5.189;6;4.648;8.199;8.96;1;12;0;6;1;0;"Edwards"
5.053;4;4.589;7.777;7.777;1;12;0;4;0;0;"Edwards"
5.097;5;4.762;9.9;9.9;1;11;0;5;1;5.433;"Edwards"
4.924;4;5.109;0;8.721;1;11;0;5;0;4.091;"Edwards"
5.117;5;5.029;8.314;10.165;1;1;0;8;1;0;"Edwards"
5.021;6;5.02;7.099;7.926;1;12;0;6;0;0;"Edwards"
5.033;4;5.161;8.243;8.243;1;12;0;7;1;3.286;"Edwards"
5.033;4;6.841;0;10.067;2;2;0;5;0;0;"Edwards"
5.223;5;6.573;11.565;11.565;1;2;0;7;0;0;"Edwards"
5;4;5.091;8.57;8.57;1;11;0;3;1;0;"Edwards"
5.298;7;7.777;0;6.675;3;2;6.708;7;1;0;"Edwards"
5.203;6;6.293;7.88;7.926;1;7;3.55;6;0;4.762;"Edwards"
5.104;4;6.997;9.553;10.169;1;8;0;7;0;0;"Edwards"
5.505;9;8.314;12.362;12.362;2;1;5.532;8;1;5.425;"Edwards"
5.163;6;6.874;7.016;9.822;1;1;2.683;5;0;0;"Edwards"
4.929;4;5.367;8.879;8.879;1;10;0;5;0;0;"Edwards"
5.079;5;4.189;9.85;11.096;1;12;0;6;0;0;"Edwards"
4.991;4;4.648;0;9.895;2;12;0;9;0;2.877;"Edwards"
5;5;0;8.818;8.818;1;12;0;4;0;0;"Edwards"
5.015;5;5.308;10.173;11.849;1;11;4.828;7;1;0;"Edwards"
5.049;4;5.091;7.777;9.295;1;11;0;5;0;2.4;"Edwards"
5.041;6;6.893;7.846;7.846;1;2;0;7;0;0;"Edwards"
5.086;5;4.8;8.05;8.767;1;12;0;6;2;2.75;"Edwards"
5.068;5;7.707;9.411;9.411;2;10;0;6;0;0;"Edwards"
5.248;6;5.299;9.577;11.051;1;1;2.75;5;1;0;"Edwards"
5.099;7;4.734;7.162;7.452;1;12;0;5;1;3.486;"Edwards"
5.19;6;6.675;9.923;9.923;1;11;4.409;5;2;0;"Edwards"
5.415;5;0;11.925;11.688;1;1;0;5;2;0;"Edwards"
5.267;6;5.97;10.231;10.231;2;12;0;8;1;2.546;"Edwards"
5.371;6;6.971;10.071;10.547;2;5;0;7;2;0;"Edwards"
5.204;5;5.383;11.654;11.654;1;11;0;6;1;3.771;"Edwards"
4.998;5;0;8.818;8.818;1;7;0;4;0;0;"Edwards"
5.129;6;5.02;7.476;7.476;1;2;4.409;7;0;0;"Edwards"
5.076;5;5.879;8.803;9.3;1;12;0;7;0;0;"Edwards"
5.031;5;0;10.026;8.591;1;4;0;5;0;2.766;"Edwards"
5.097;5;4.648;10.235;10.235;1;12;0;5;0;0;"Edwards"
4.978;5;4.243;7.446;7.446;1;12;0;5;0;2.078;"Edwards"
5.164;5;0;10.7;10.7;2;1;0;9;0;0;"Edwards"
5.09;5;4.874;9.914;9.914;1;9;0;6;0;4.828;"Edwards"
5.169;5;4.984;10.632;10.632;1;9;0;6;0;8.139;"Edwards"
5.217;5;6.735;6.406;9.642;1;7;4.47;6;0;4.49;"Edwards"
5.033;5;0;9.468;9.468;1;8;0;6;1;3.6;"Edwards"
5.138;4;7.275;10.12;10.31;2;8;0;6;0;0;"Edwards"
5.219;7;5.977;8.194;8.27;2;1;2.877;7;1;4.002;"Edwards"
5.167;6;6.984;9.623;10.026;1;7;0;6;1;5.126;"Edwards"
5.205;6;6.293;7.846;7.846;1;2;0;6;1;0;"Edwards"
5.204;10;11.297;23.45;20.549;2;0;8.464;12;3;4.389;"Edwards"
5.17;6;6.874;7.016;9.822;1;1;2.683;5;0;0;"Edwards"
4.914;4;0;0;10.182;2;11;0;6;0;0;"Edwards"
5.072;4;0;11.384;11.384;2;11;4.93;8;0;0;"Edwards"
4.963;4;0;8.4;8.4;1;11;0;4;0;3.175;"Edwards"
5.079;5;0;7.256;7.256;1;1;0;5;0;1.944;"Edwards"
4.996;4;5.073;9.055;9.149;1;11;3.217;5;0;3.473;"Edwards"
5.13;4;7.023;9.203;9.473;2;8;0;7;0;0;"Edwards"
5.132;5;5.196;8.57;8.859;1;11;0;8;0;3.3;"Edwards"
5;4;5.299;6.119;10.41;1;11;0;6;0;0;"Edwards"
5.033;4;4.295;9.242;9.242;1;0;0;6;0;0;"Edwards"
4.991;5;0;8.818;8.818;1;12;0;5;0;0;"Edwards"
5.1;5;4.648;8.249;8.249;1;12;0;7;0;0;"Edwards"
5.334;5;7.2;6.067;10.92;2;1;0;6;1;0;"Edwards"
5.041;4;5.499;6.6;10.573;1;12;0;4;0;0;"Edwards"
5.386;6;7.2;10.401;13.936;2;2;0;7;1;0;"Edwards"
5.188;6;5.466;9.43;9.43;1;11;0;6;0;5.739;"Edwards"
4.903;4;5.265;0;9.212;1;3;0;5;0;0;"Edwards"
5.176;4;0;11.384;11.384;2;6;0;8;0;5.375;"Edwards"
4.934;4;0;6.893;7.379;1;1;0;5;0;0;"Edwards"
5.114;5;4.874;9.665;9.665;2;5;3.662;5;0;0;"Edwards"
5.097;5;4.8;10.99;10.99;1;12;0;7;0;0;"Edwards"
5.135;5;4.772;9.859;9.859;1;3;0;7;1;0;"Edwards"
4.982;4;5.02;9.251;9.42;2;12;0;7;0;0;"Edwards"
5.079;5;4.762;0;10.982;1;1;2.97;7;1;3.231;"Edwards"
5.146;5;6.441;10.453;10.453;1;9;0;6;0;0;"Edwards"
5.074;5;5.879;9.178;9.178;1;8;3.818;4;1;6.037;"Edwards"
5.041;4;6.841;9.895;9.895;1;9;1.342;4;0;0;"Edwards"
4.977;4;6.235;9.295;9.295;1;9;2.078;6;0;3.286;"Edwards"
5.086;5;7.2;9.005;9.005;1;12;0;7;1;0;"Edwards"
5.041;6;7.482;10.301;10.301;1;10;4.221;5;0;0;"Edwards"
5.125;6;6.893;9.295;9.693;1;7;0;7;1;4.53;"Edwards"
5.149;5;7.219;0;9.95;2;6;0;11;0;0;"Edwards"
5.19;5;6.221;10.062;10.062;1;0;0;5;0;2.683;"Edwards"
5.234;5;6.634;8.128;8.128;2;1;0;6;0;0;"Edwards"
5.264;10;10.191;21.414;21.414;2;0;10.496;15;2;7.01;"Edwards"
5.146;6;6.874;7.016;9.822;1;1;2.615;5;0;0;"Edwards"
5.12;5;5.94;9.295;9.295;1;2;0;4;0;3.6;"Edwards"
4.789;4;0;0;10.182;2;11;3.394;6;0;0;"Edwards"
5.045;4;4.724;8.818;9.237;1;11;3.447;5;0;0;"Edwards"
4.993;5;0;10.371;10.371;2;12;0;8;0;3.259;"Edwards"
4.898;3;0;6.997;8.346;1;1;0;6;0;0;"Edwards"
5.035;6;4.409;7.707;8.161;1;3;0;4;1;0;"Edwards"
5.041;4;6;8.97;8.97;1;11;0;5;0;0;"Edwards"
5.049;4;5.879;7.099;8.464;1;2;0;6;0;3.888;"Edwards"
4.899;4;6.893;8.818;8.818;1;11;0;5;0;4.2;"Edwards"
5.097;5;4.837;0;9.637;1;12;0;6;1;0;"Edwards"
5.164;4;6.735;9.329;11.023;1;11;0;6;1;4.618;"Edwards"
5.352;5;4.55;8.98;10.004;3;1;0;8;0;3.045;"Edwards"
5.371;6;8.459;7.777;10.97;2;12;0;8;2;0;"Edwards"
5.26;5;6.893;12.643;11.849;2;9;2.939;6;1;6.385;"Edwards"
5.13;5;7.156;0;11.572;1;1;4.569;7;1;0;"Edwards"
5.136;6;5.408;9.458;10.461;2;7;0;7;0;4.047;"Edwards"
5.176;6;5.239;9.487;9.804;1;11;0;7;0;0;"Edwards"
4.991;4;6.893;7.8;8.27;2;2;0;6;0;3.637;"Edwards"
5.176;5;6.893;11.487;11.487;1;10;3.447;6;2;0;"Edwards"
5.009;4;5.97;8.674;10.479;1;11;0;6;0;0;"Edwards"
5.106;6;0;9.372;9.544;2;7;5.652;4;0;0;"Edwards"
5.106;6;0;9.222;9.391;2;7;4.743;4;0;0;"Edwards"
5.079;5;5.692;10.288;10.288;1;8;0;5;0;0;"Edwards"
5.293;7;7.446;8.464;8.517;2;1;4.135;8;1;3.888;"Edwards"
5.36;7;6.722;10.173;10.235;2;1;0;9;1;0;"Edwards"
5.161;5;6.874;7.016;9.822;1;1;2.683;5;0;0;"Edwards"
5.146;6;6.874;7.016;9.822;2;0;2.717;5;0;0;"Edwards"
5.154;6;6.874;7.016;9.822;1;0;2.717;5;0;0;"Edwards"
5.127;7;5.848;9.343;9.343;2;1;2.121;7;0;0;"Edwards"
5.114;7;5.848;9.343;9.343;2;1;2.121;7;0;0;"Edwards"
5.138;7;5.848;9.343;9.343;2;1;2.121;7;0;0;"Edwards"
5.114;7;5.848;9.372;9.372;2;1;3.245;7;0;0;"Edwards"
4.991;4;4.884;7.494;7.494;1;12;0;5;0;0;"Edwards"
4.964;6;6.893;8.653;8.726;2;12;0;7;0;0;"Edwards"
5.029;4;5.091;9.918;9.918;1;12;0;9;0;0;"Edwards"
5.021;5;5.94;8.4;9.242;1;12;0;7;0;0;"Edwards"
5.061;5;7.175;8.818;8.818;1;4;0;5;0;0;"Edwards"
5.097;4;7.403;9.266;11.549;2;8;2.324;6;1;0;"Edwards"
5.064;5;5.02;7.857;7.857;1;12;0;7;0;4.316;"Edwards"
4.919;4;0;8.818;9.315;1;12;0;8;1;0;"Edwards"
4.544;2;4.409;6.695;6.695;1;11;0;3;0;0;"Edwards"
5.083;4;4.975;7.446;9.744;1;3;0;5;0;4.368;"Edwards"
5.279;5;6.586;9.139;9.139;2;3;0;6;1;4.368;"Gilbert"
5.291;6;6.504;9.129;9.129;2;3;1.342;7;1;5.692;"Gilbert"
5.276;7;6.307;9.458;9.619;2;3;0;7;1;3.55;"Gilbert"
5.245;6;6.293;8.287;8.287;2;4;0;7;1;3.759;"Gilbert"
5.267;6;6.148;10.253;10.336;2;1;0;6;0;6.593;"Gilbert"
5.234;7;6.748;10.817;10.986;1;4;0;5;1;4.157;"Gilbert"
5.215;8;6.654;7.093;9.859;2;1;0;8;0;5.408;"Gilbert"
5.149;4;6;8.818;8.818;1;12;0;4;0;0;"Gilbert"
5.3;6;6.221;10.916;10.916;2;1;0;6;0;1.8;"Gilbert"
5.266;7;6;5.879;8.183;2;2;0;7;1;3;"Gilbert"
5.267;7;6.243;8.731;8.731;2;2;0;7;1;3.6;"Gilbert"
5.255;7;6;5.879;8.346;2;2;0;7;1;4.025;"Gilbert"
5.278;6;6.504;9.222;9.222;2;3;0;7;1;4.762;"Gilbert"
5.431;8;7.542;9.525;9.525;2;2;4.113;9;1;3.286;"Gilbert"
5.577;9;8.26;12.536;12.536;2;1;3.795;7;2;4.253;"Gilbert"
5.249;7;5.97;5.879;8.221;2;3;0;7;1;4.8;"Gilbert"
5.267;7;6.199;8.653;8.925;2;3;1.897;7;1;0;"Gilbert"
5.281;6;6.293;9.256;9.256;2;2;0;7;1;0;"Gilbert"
5.25;6;5.848;8.48;8.48;2;3;0;7;1;0;"Gilbert"
5.267;6;6.148;7.823;7.823;2;4;2.474;6;1;4.569;"Gilbert"
5.258;6;6.067;7.977;7.977;2;3;0;7;1;0;"Gilbert"
5.22;6;6.221;10.31;10.349;2;4;2.012;6;1;0;"Gilbert"
5.25;6;5.917;8.528;8.528;2;4;0;7;1;5.548;"Gilbert"
5.241;6;5.556;7.949;7.949;2;3;0;6;1;0;"Gilbert"
5.238;6;6;10.209;10.248;2;4;3.089;6;0;3.286;"Gilbert"
5.256;7;6.708;11.321;11.392;2;4;0;5;0;0;"Gilbert"
5.265;7;5.925;8.094;8.094;2;1;0;8;1;3;"Gilbert"
5.225;6;5.94;8.188;8.188;2;1;0;7;1;1.8;"Gilbert"
5.241;6;5.925;8.172;8.172;2;1;0;8;1;1.8;"Gilbert"
5.241;6;6;7.846;7.846;2;1;0;6;1;3;"Gilbert"
5.275;7;6.235;8.027;8.027;2;1;0;6;1;3;"Gilbert"
5.301;6;5.925;9.534;9.534;2;2;0;8;1;3.286;"Gilbert"
5.23;7;6;5.879;8.183;2;1;0;6;1;3;"Gilbert"
5.278;7;6.264;8.839;8.839;2;1;4.243;7;1;3.286;"Gilbert"
5.265;8;6.887;6.06;8.373;2;2;0;7;1;3.286;"Gilbert"
5.25;7;5.947;7.926;7.926;2;2;0;7;1;3;"Gilbert"
5.373;7;7.061;9.256;9.391;2;2;0;8;1;4.49;"Gilbert"
5.387;6;5.925;9.449;9.591;2;2;1.897;7;1;1.47;"Gilbert"
5.223;7;6;5.879;8.183;2;1;0;7;0;0;"Gilbert"
5.279;6;5.955;8.453;8.585;2;2;0;7;1;0;"Gilbert"
5.389;7;7.695;10.292;10.491;2;2;4.347;8;1;5.179;"Gilbert"
5.258;6;6.722;8.7;8.96;2;2;0;7;1;0;"Gilbert"
5.33;7;5.925;9.449;9.591;2;2;5.179;8;1;0;"Gilbert"
5.273;6;6.504;9.129;9.129;2;2;0;7;1;0;"Gilbert"
5.217;6;6.148;7.823;7.823;2;3;3.273;7;1;4.157;"Gilbert"
5.291;6;6.518;9.129;9.129;2;2;0;7;0;3;"Gilbert"
5.283;6;6.518;9.212;9.212;2;2;0;7;2;3;"Gilbert"
5.243;7;6.045;8.1;8.1;2;3;0;6;1;4.874;"Gilbert"
5.258;6;6.504;9.129;9.129;2;2;0;7;1;0;"Gilbert"
5.274;6;6.228;8.341;8.341;2;3;0;8;1;4.49;"Gilbert"
5.289;7;6.067;8.005;9.886;2;3;0;7;1;3.587;"Gilbert"
5.267;6;6.119;8.674;8.752;2;4;4.179;7;0;0;"Gilbert"
5.124;6;8.15;11.572;11.572;2;12;1.99;6;1;0;"Gilbert"
5.253;6;5.947;8.427;8.554;2;1;0;8;1;0;"Gilbert"
5.286;6;5.985;8.69;8.818;2;1;0;8;1;3;"Gilbert"
5.279;7;6;8.777;10.244;2;1;4.047;5;0;4.368;"Gilbert"
5.246;6;6;8.094;8.094;2;1;0;8;0;3;"Gilbert"
5.274;7;6;8.695;8.695;2;1;0;7;1;3.524;"Gilbert"
5.328;7;6.25;8.731;8.731;2;1;4.2;9;1;3.286;"Gilbert"
5.271;6;6.371;9.178;9.305;2;2;5.35;8;1;0;"Gilbert"
5.356;7;6.228;9.401;9.525;2;2;7.631;8;1;3.118;"Gilbert"
5.265;7;5.909;8.421;8.421;2;1;0;8;1;3;"Gilbert"
5.269;7;6.364;8.648;8.864;2;2;0;7;1;0;"Gilbert"
5.352;7;6.243;8.731;8.731;2;1;0;7;1;3;"Gilbert"
5.248;6;5.909;8.453;8.453;2;2;0;6;0;0;"Gilbert"
5.228;6;6.434;9.08;9.08;2;2;0;7;1;3;"Gilbert"
5.208;6;5.925;5.879;8.238;2;2;0;7;1;0;"Gilbert"
5.204;6;5.985;5.94;9.119;2;3;1.697;7;1;4.8;"Gilbert"
5.252;7;6.148;7.886;7.886;2;3;0;6;0;0;"Gilbert"
5.246;7;6.015;10.551;10.619;2;3;1.849;6;1;4.45;"Gilbert"
5.31;6;6.586;9.188;9.281;3;1;0;7;1;4.113;"Gilbert"
5.204;7;6.148;10.253;10.336;2;3;2.163;6;0;0;"Gilbert"
5.204;7;6.015;5.879;8.496;2;3;2.615;7;1;3.842;"Gilbert"
5.215;7;5.94;5.879;8.549;2;3;3.912;7;1;3;"Gilbert"
5.19;5;8.632;9.95;11.321;1;4;0;7;0;3.6;"Gilbert"
5.246;6;6;8.314;8.314;2;1;0;6;1;3;"Gilbert"
5.253;6;5.947;8.395;8.395;2;0;0;8;1;0;"Gilbert"
5.226;7;6.392;7.397;7.397;2;0;1.99;6;0;3;"Gilbert"
5.235;6;6.293;8.15;8.15;2;1;0;7;1;3;"Gilbert"
5.307;6;5.909;10.924;10.924;2;1;0;6;0;3.286;"Gilbert"
5.258;7;5.97;10.982;10.982;2;0;0;6;0;3;"Gilbert"
5.196;6;6.235;7.446;7.446;2;0;0;6;1;0;"Gilbert"
5.22;6;6.293;8.227;8.227;2;0;1.407;6;0;3;"Gilbert"
5.249;7;6;8.094;8.094;2;0;1.2;7;0;3;"Gilbert"
5.239;7;6.448;10.59;10.64;2;0;0;6;0;0;"Gilbert"
5.413;7;7.53;11.735;11.735;2;1;0;7;1;3.6;"Gilbert"
5.275;7;6.271;8.669;10.035;2;1;0;5;0;3;"Gilbert"
5.243;7;6;5.879;8.183;2;1;0;8;1;3;"Gilbert"
5.315;7;6.933;11.658;11.715;2;1;0;6;1;3;"Gilbert"
5.264;7;6.293;8.695;8.695;2;1;0;7;1;3;"Gilbert"
5.324;7;6.25;8.731;8.731;2;1;1.2;8;1;0;"Gilbert"
5.258;6;6.455;9.119;9.237;2;2;0;7;1;3;"Gilbert"
