"price";"Overall.Qual";"Garage.Area";"Total.Bsmt.SF";"X1st.Flr.SF";"Full.Bath";"AgeofHouse";"Mas.Vnr.Area";"TotRms.AbvGrd";"Fireplaces";"Wood.Deck.SF";"Neighborhood"
153500;5;400;0;1226;1;56;0;7;1;174;"Crawfor"
239000;6;864;1370;1370;2;57;0;10;1;0;"Crawfor"
188000;4;231;930;1230;2;4;0;7;1;0;"Crawfor"
220000;6;432;854;1096;1;57;480;7;1;0;"Crawfor"
140000;5;528;728;760;2;57;0;5;0;0;"Crawfor"
315000;8;440;853;1549;2;13;0;10;2;0;"Crawfor"
257500;6;416;1477;1839;2;3;106;7;2;0;"Crawfor"
219500;7;240;800;960;1;23;0;6;2;0;"Crawfor"
217000;6;450;1809;2259;2;54;184;7;2;166;"Crawfor"
201000;6;580;1560;1560;1;47;423;6;3;0;"Crawfor"
170000;4;628;1680;1680;2;11;0;7;0;152;"Crawfor"
198000;7;625;1696;1696;2;36;652;7;2;0;"Crawfor"
315000;8;691;279;2726;2;21;0;6;1;216;"Crawfor"
375000;8;495;1573;1625;2;0;473;5;1;123;"Crawfor"
235000;8;538;1573;1625;2;0;481;5;1;123;"Crawfor"
138887;5;180;747;892;1;56;0;9;0;203;"Crawfor"
167000;7;288;818;818;1;56;0;7;1;0;"Crawfor"
200100;7;216;793;901;1;56;0;9;1;0;"Crawfor"
195000;6;318;817;940;1;56;0;7;1;0;"Crawfor"
230000;8;400;792;792;1;56;0;7;2;0;"Crawfor"
194000;5;410;901;1125;1;56;0;7;1;0;"Crawfor"
137500;4;252;700;1180;1;56;0;5;1;0;"Crawfor"
250000;7;180;1017;1020;1;19;0;6;1;0;"Crawfor"
218000;7;451;1022;1122;2;56;270;7;1;0;"Crawfor"
239000;6;360;952;1170;2;56;0;9;1;0;"Crawfor"
210000;6;365;697;1104;1;47;0;8;1;0;"Crawfor"
230000;6;470;1073;1811;1;2;0;6;1;0;"Crawfor"
217500;5;621;1430;1647;2;29;459;7;1;0;"Crawfor"
157000;5;375;1165;1336;1;53;56;5;2;0;"Crawfor"
223000;6;540;1844;1844;2;37;312;7;1;0;"Crawfor"
375000;8;495;1573;1778;2;0;473;5;1;123;"Crawfor"
300000;8;525;1594;1646;2;1;186;5;1;128;"Crawfor"
83000;5;366;458;835;1;60;0;5;0;0;"Edwards"
144500;6;467;663;1074;1;23;0;6;1;0;"Edwards"
127000;4;209;756;1169;1;31;0;8;1;0;"Edwards"
128000;5;366;1172;1172;1;12;0;5;0;240;"Edwards"
186000;6;460;1212;1212;2;1;0;6;0;100;"Edwards"
308030;7;572;1508;1508;1;0;96;5;2;0;"Edwards"
114000;5;504;1250;1298;2;46;0;5;0;0;"Edwards"
84900;4;308;0;930;1;4;0;6;0;0;"Edwards"
155891;5;319;381;992;1;56;0;6;0;60;"Edwards"
100000;5;0;0;1664;2;45;0;8;0;0;"Edwards"
64000;4;480;744;792;1;60;0;5;0;0;"Edwards"
107000;6;672;1029;1117;1;34;0;6;1;144;"Edwards"
90000;4;0;960;960;1;52;0;5;0;0;"Edwards"
140000;4;440;1121;1121;2;6;0;5;0;132;"Edwards"
80000;4;280;672;672;1;60;0;5;0;0;"Edwards"
144500;5;364;1216;1526;1;8;145;7;1;116;"Edwards"
179000;5;0;1200;1200;3;21;0;5;0;120;"Edwards"
179000;5;0;1200;1200;3;21;0;5;0;120;"Edwards"
159900;5;252;1152;1152;2;31;0;6;0;0;"Edwards"
63000;5;226;585;687;2;59;0;6;0;0;"Edwards"
135000;4;284;1134;1229;1;53;0;6;0;0;"Edwards"
82500;4;539;861;861;1;59;0;4;0;158;"Edwards"
127500;6;480;1436;1689;1;53;0;7;1;0;"Edwards"
121500;5;340;1073;1073;1;53;0;5;0;0;"Edwards"
154400;6;240;747;892;1;59;0;6;1;0;"Edwards"
113000;4;234;672;672;1;59;0;4;0;0;"Edwards"
125000;5;252;1089;1089;1;55;0;5;1;328;"Edwards"
84000;4;290;0;845;1;52;0;5;0;186;"Edwards"
131000;5;281;768;1148;1;1;0;8;1;0;"Edwards"
105000;6;280;560;698;1;59;0;6;0;0;"Edwards"
108000;4;296;755;755;1;59;0;7;1;120;"Edwards"
108000;4;520;0;1126;2;6;0;5;0;0;"Edwards"
167000;5;480;1486;1486;1;10;0;7;0;0;"Edwards"
100000;4;288;816;816;1;51;0;3;1;0;"Edwards"
198500;7;672;0;495;3;6;500;7;1;0;"Edwards"
159500;6;440;690;698;1;32;140;6;0;252;"Edwards"
127000;4;544;1014;1149;1;38;0;7;0;0;"Edwards"
320000;9;768;1698;1698;2;1;340;8;1;327;"Edwards"
145500;6;525;547;1072;1;3;80;5;0;0;"Edwards"
85000;4;320;876;876;1;50;0;5;0;0;"Edwards"
120000;5;195;1078;1368;1;59;0;6;0;0;"Edwards"
98000;4;240;0;1088;2;59;0;9;0;92;"Edwards"
99900;5;0;864;864;1;59;0;4;0;0;"Edwards"
103500;5;313;1150;1560;1;53;259;7;1;0;"Edwards"
112000;4;288;672;960;1;53;0;5;0;64;"Edwards"
110000;6;528;684;684;1;9;0;7;0;0;"Edwards"
122000;5;256;720;854;1;59;0;6;2;84;"Edwards"
117000;5;660;984;984;2;49;0;6;0;0;"Edwards"
177000;6;312;1019;1357;1;2;84;5;1;0;"Edwards"
125600;7;249;570;617;1;58;0;5;1;135;"Edwards"
155000;6;495;1094;1094;1;55;216;5;2;0;"Edwards"
260000;5;0;1580;1518;1;1;0;5;2;0;"Edwards"
185000;6;396;1163;1163;2;58;0;8;1;72;"Edwards"
235000;6;540;1127;1236;2;22;0;7;2;0;"Edwards"
159900;5;322;1509;1509;1;52;0;6;1;158;"Edwards"
99600;5;0;864;864;1;33;0;4;0;0;"Edwards"
134500;6;280;621;621;1;7;216;7;0;0;"Edwards"
119000;5;384;861;961;1;58;0;7;0;0;"Edwards"
107500;5;0;1117;820;1;17;0;5;0;85;"Edwards"
125000;5;240;1164;1164;1;58;0;5;0;0;"Edwards"
95000;5;200;616;616;1;58;0;5;0;48;"Edwards"
145900;5;0;1272;1272;2;5;0;9;0;0;"Edwards"
123000;5;264;1092;1092;1;42;0;6;0;259;"Edwards"
147500;5;276;1256;1256;1;43;0;6;0;736;"Edwards"
165000;5;504;456;1033;1;32;222;6;0;224;"Edwards"
108000;5;0;996;996;1;39;0;6;1;144;"Edwards"
137500;4;588;1138;1181;2;36;0;6;0;0;"Edwards"
165400;7;397;746;760;2;4;92;7;1;178;"Edwards"
147000;6;542;1029;1117;1;31;0;6;1;292;"Edwards"
160500;6;440;684;684;1;7;0;6;1;0;"Edwards"
160000;10;1418;6110;4692;2;0;796;12;3;214;"Edwards"
148000;6;525;547;1072;1;3;80;5;0;0;"Edwards"
82000;4;0;0;1152;2;53;0;6;0;0;"Edwards"
118000;4;0;1440;1440;2;53;270;8;0;0;"Edwards"
91900;4;0;784;784;1;53;0;4;0;112;"Edwards"
120000;5;0;585;585;1;1;0;5;0;42;"Edwards"
99000;4;286;911;930;1;55;115;5;0;134;"Edwards"
135000;4;548;941;997;2;36;0;7;0;0;"Edwards"
135500;5;300;816;872;1;53;0;8;0;121;"Edwards"
100000;4;312;416;1204;1;54;0;6;0;0;"Edwards"
108000;4;205;949;949;1;0;0;6;0;0;"Edwards"
98000;5;0;864;864;1;58;0;5;0;0;"Edwards"
126000;5;240;756;756;1;57;0;7;0;0;"Edwards"
216000;5;576;409;1325;2;2;0;6;1;0;"Edwards"
109900;4;336;484;1242;1;57;0;4;0;0;"Edwards"
243000;6;576;1202;2158;2;6;0;7;1;0;"Edwards"
154000;6;332;988;988;1;53;0;6;0;366;"Edwards"
80000;4;308;0;943;1;13;0;5;0;0;"Edwards"
150000;4;0;1440;1440;2;30;0;8;0;321;"Edwards"
86000;4;0;528;605;1;5;0;5;0;0;"Edwards"
130000;5;264;1038;1038;2;23;149;5;0;0;"Edwards"
125000;5;256;1342;1342;1;56;0;7;0;0;"Edwards"
136500;5;253;1080;1080;1;13;0;7;1;0;"Edwards"
96000;4;280;951;986;2;57;0;7;0;0;"Edwards"
120000;5;252;0;1340;1;1;98;7;1;116;"Edwards"
140000;5;461;1214;1214;1;42;0;6;0;0;"Edwards"
118500;5;384;936;936;1;40;162;4;1;405;"Edwards"
110000;4;520;1088;1088;1;44;20;4;0;0;"Edwards"
94750;4;432;960;960;1;42;48;6;0;120;"Edwards"
122000;5;576;901;901;1;57;0;7;1;0;"Edwards"
110000;6;622;1179;1179;1;47;198;5;0;0;"Edwards"
133500;6;528;960;1044;1;31;0;7;1;228;"Edwards"
141000;5;579;0;1100;2;28;0;11;0;0;"Edwards"
155000;5;430;1125;1125;1;0;0;5;0;80;"Edwards"
171500;5;489;734;734;2;1;0;6;0;0;"Edwards"
183850;10;1154;5095;5095;2;-2;1224;15;2;546;"Edwards"
140000;6;525;547;1072;1;2;76;5;0;0;"Edwards"
131750;5;392;960;960;1;7;0;4;0;144;"Edwards"
61500;4;0;0;1152;2;52;128;6;0;0;"Edwards"
111000;4;248;864;948;1;53;132;5;0;0;"Edwards"
98500;5;0;1195;1195;2;57;0;8;0;118;"Edwards"
79000;3;0;544;774;1;1;0;6;0;0;"Edwards"
108500;6;216;660;740;1;12;0;4;1;0;"Edwards"
110000;4;400;894;894;1;53;0;5;0;0;"Edwards"
112000;4;384;560;796;1;7;0;6;0;168;"Edwards"
79275;4;528;864;864;1;52;0;5;0;196;"Edwards"
125000;5;260;0;1032;1;56;0;6;1;0;"Edwards"
146000;4;504;967;1350;1;52;0;6;1;237;"Edwards"
225000;5;230;896;1112;3;4;0;8;0;103;"Edwards"
235000;6;795;672;1337;2;56;0;8;2;0;"Edwards"
182000;5;528;1776;1560;2;44;96;6;1;453;"Edwards"
135000;5;569;0;1488;1;4;232;7;1;0;"Edwards"
136900;6;325;994;1216;2;34;0;7;0;182;"Edwards"
149900;6;305;1000;1068;1;53;0;7;0;0;"Edwards"
98000;4;528;676;760;2;6;0;6;0;147;"Edwards"
149900;5;528;1466;1466;1;47;132;6;2;0;"Edwards"
102000;4;396;836;1220;1;55;0;6;0;0;"Edwards"
127500;6;0;976;1012;2;31;355;4;0;0;"Edwards"
127500;6;0;945;980;2;31;250;4;0;0;"Edwards"
119900;5;360;1176;1176;1;37;0;5;0;0;"Edwards"
196500;7;616;796;806;2;2;190;8;1;168;"Edwards"
229000;7;502;1150;1164;2;1;0;9;1;0;"Edwards"
145000;5;525;547;1072;1;1;80;5;0;0;"Edwards"
140000;6;525;547;1072;2;0;82;5;0;0;"Edwards"
142500;6;525;547;1072;1;0;82;5;0;0;"Edwards"
134000;7;380;970;970;2;2;50;7;0;0;"Edwards"
130000;7;380;970;970;2;2;50;7;0;0;"Edwards"
137500;7;380;970;970;2;2;50;7;0;0;"Edwards"
130000;7;380;976;976;2;2;117;7;0;0;"Edwards"
97900;4;265;624;624;1;56;0;5;0;0;"Edwards"
92000;6;528;832;846;2;56;0;7;0;0;"Edwards"
107000;4;288;1093;1093;1;56;0;9;0;0;"Edwards"
104900;5;392;784;949;1;56;0;7;0;0;"Edwards"
115000;5;572;864;864;1;16;0;5;0;0;"Edwards"
125000;4;609;954;1482;2;38;60;6;1;0;"Edwards"
116000;5;280;686;686;1;56;0;7;0;207;"Edwards"
83000;4;0;864;964;1;56;0;8;1;0;"Edwards"
35000;2;216;498;498;1;51;0;3;0;0;"Edwards"
121000;4;275;616;1055;1;13;0;5;0;212;"Edwards"
189900;5;482;928;928;2;12;0;6;1;212;"Gilbert"
195500;6;470;926;926;2;12;20;7;1;360;"Gilbert"
189000;7;442;994;1028;2;11;0;7;1;140;"Gilbert"
175900;6;440;763;763;2;16;0;7;1;157;"Gilbert"
185000;6;420;1168;1187;2;3;0;6;0;483;"Gilbert"
171500;7;506;1300;1341;1;20;0;5;1;192;"Gilbert"
164000;8;492;559;1080;2;5;0;8;0;325;"Gilbert"
141000;4;400;864;864;1;59;0;4;0;0;"Gilbert"
199500;6;430;1324;1324;2;5;0;6;0;36;"Gilbert"
184500;7;400;384;744;2;6;0;7;1;100;"Gilbert"
185088;7;433;847;847;2;6;0;7;1;144;"Gilbert"
180000;7;400;384;774;2;10;0;7;1;180;"Gilbert"
189500;6;470;945;945;2;12;0;7;1;252;"Gilbert"
270000;8;632;1008;1008;2;6;188;9;1;120;"Gilbert"
377500;9;758;1746;1746;2;2;160;7;2;201;"Gilbert"
177500;7;396;384;751;2;11;0;7;1;256;"Gilbert"
185000;7;427;832;885;2;11;40;7;1;0;"Gilbert"
191000;6;440;952;952;2;10;0;7;1;0;"Gilbert"
178000;6;380;799;799;2;15;0;7;1;0;"Gilbert"
185000;6;420;680;680;2;16;68;6;1;232;"Gilbert"
181316;6;409;707;707;2;14;0;7;1;0;"Gilbert"
166000;6;430;1181;1190;2;16;45;6;1;0;"Gilbert"
178000;6;389;808;808;2;16;0;7;1;342;"Gilbert"
174000;6;343;702;702;2;14;0;6;1;0;"Gilbert"
173000;6;400;1158;1167;2;17;106;6;0;120;"Gilbert"
180500;7;500;1424;1442;2;19;0;5;0;0;"Gilbert"
184000;7;390;728;728;2;4;0;8;1;100;"Gilbert"
167800;6;392;745;745;2;3;0;7;1;36;"Gilbert"
174000;6;390;742;742;2;4;0;8;1;36;"Gilbert"
174000;6;400;684;684;2;4;0;6;1;100;"Gilbert"
188500;7;432;716;716;2;4;0;6;1;100;"Gilbert"
200000;6;390;1010;1010;2;7;0;8;1;120;"Gilbert"
170000;7;400;384;744;2;4;0;6;1;100;"Gilbert"
189500;7;436;868;868;2;4;200;7;1;120;"Gilbert"
184100;8;527;408;779;2;7;0;7;1;120;"Gilbert"
178000;7;393;698;698;2;6;0;7;1;100;"Gilbert"
236000;7;554;952;980;2;9;0;8;1;224;"Gilbert"
244000;6;390;992;1022;2;9;40;7;1;24;"Gilbert"
167000;7;400;384;744;2;5;0;7;0;0;"Gilbert"
190000;6;394;794;819;2;9;0;7;1;0;"Gilbert"
245000;7;658;1177;1223;2;10;210;8;1;298;"Gilbert"
181000;6;502;841;892;2;10;0;7;1;0;"Gilbert"
214000;7;390;992;1022;2;10;298;8;1;0;"Gilbert"
187500;6;470;926;926;2;10;0;7;1;0;"Gilbert"
165000;6;420;680;680;2;12;119;7;1;192;"Gilbert"
195500;6;472;926;926;2;10;0;7;0;100;"Gilbert"
192000;6;472;943;943;2;10;0;7;2;100;"Gilbert"
175000;7;406;729;729;2;11;0;6;1;264;"Gilbert"
181000;6;470;926;926;2;10;0;7;1;0;"Gilbert"
188000;6;431;773;773;2;12;0;8;1;224;"Gilbert"
194500;7;409;712;1086;2;12;0;7;1;143;"Gilbert"
185000;6;416;836;851;2;17;194;7;0;0;"Gilbert"
133000;6;738;1488;1488;2;58;44;6;1;0;"Gilbert"
179000;6;393;789;813;2;4;0;8;1;0;"Gilbert"
193000;6;398;839;864;2;4;0;8;1;100;"Gilbert"
190000;7;400;856;1166;2;3;182;5;0;212;"Gilbert"
176000;6;400;728;728;2;3;0;8;0;100;"Gilbert"
188000;7;400;840;840;2;5;0;7;1;138;"Gilbert"
213000;7;434;847;847;2;5;196;9;1;120;"Gilbert"
186500;6;451;936;962;2;8;318;8;1;0;"Gilbert"
226750;7;431;982;1008;2;7;647;8;1;108;"Gilbert"
184000;7;388;788;788;2;3;0;8;1;100;"Gilbert"
185900;7;450;831;873;2;9;0;7;1;0;"Gilbert"
225000;7;433;847;847;2;4;0;7;1;100;"Gilbert"
177000;6;388;794;794;2;10;0;6;0;0;"Gilbert"
169000;6;460;916;916;2;10;0;7;1;100;"Gilbert"
161500;6;390;384;754;2;10;0;7;1;0;"Gilbert"
160000;6;398;392;924;2;13;32;7;1;256;"Gilbert"
178750;7;420;691;691;2;11;0;6;0;0;"Gilbert"
176000;7;402;1237;1253;2;11;38;6;1;220;"Gilbert"
204000;6;482;938;957;3;4;0;7;1;188;"Gilbert"
160000;7;420;1168;1187;2;14;52;6;0;0;"Gilbert"
160000;7;402;384;802;2;15;76;7;1;164;"Gilbert"
163900;7;392;384;812;2;15;170;7;1;100;"Gilbert"
155000;5;828;1100;1424;1;17;0;7;0;144;"Gilbert"
176000;6;400;768;768;2;1;0;6;1;100;"Gilbert"
178900;6;393;783;783;2;0;0;8;1;0;"Gilbert"
168165;7;454;608;608;2;0;44;6;0;100;"Gilbert"
171925;6;440;738;738;2;1;0;7;1;100;"Gilbert"
203000;6;388;1326;1326;2;2;0;6;0;120;"Gilbert"
181134;7;396;1340;1340;2;0;0;6;0;100;"Gilbert"
156932;6;432;616;616;2;0;0;6;1;0;"Gilbert"
166000;6;440;752;752;2;0;22;6;0;100;"Gilbert"
177594;7;400;728;728;2;0;16;7;0;100;"Gilbert"
173500;7;462;1246;1258;2;0;0;6;0;0;"Gilbert"
259000;7;630;1530;1530;2;3;0;7;1;144;"Gilbert"
188500;7;437;835;1119;2;2;0;5;0;100;"Gilbert"
175000;7;400;384;744;2;3;0;8;1;100;"Gilbert"
206580;7;534;1510;1525;2;1;0;6;1;100;"Gilbert"
183500;7;440;840;840;2;3;0;7;1;100;"Gilbert"
211000;7;434;847;847;2;4;16;8;1;0;"Gilbert"
181000;6;463;924;948;2;7;0;7;1;100;"Gilbert"
219500;7;435;854;864;2;5;0;8;1;264;"Gilbert"
170000;7;400;384;774;2;7;0;8;1;100;"Gilbert"
162000;7;400;660;660;2;4;0;6;0;0;"Gilbert"
187000;6;442;915;940;2;7;0;7;1;0;"Gilbert"
185000;6;460;941;961;2;7;0;7;1;460;"Gilbert"
183500;6;400;813;813;2;8;0;6;1;421;"Gilbert"
170000;6;423;781;781;2;11;0;7;1;0;"Gilbert"
187500;6;409;691;691;2;10;0;6;1;315;"Gilbert"
202000;6;443;821;821;2;10;0;7;1;286;"Gilbert"
185000;6;413;802;802;2;9;0;8;1;95;"Gilbert"
240000;7;690;1670;1670;2;0;27;7;1;144;"Gilbert"
250000;8;527;1074;1074;2;1;216;7;1;0;"Gilbert"
239900;8;800;893;901;2;1;0;8;1;0;"Gilbert"
309000;7;773;1700;1700;2;0;248;9;1;237;"Gilbert"
274725;7;422;868;887;2;0;0;9;1;0;"Gilbert"
183500;6;402;1160;1169;2;12;112;6;1;0;"Gilbert"
176500;7;462;935;955;2;8;0;8;1;0;"Gilbert"
169000;5;672;0;1547;2;56;0;7;1;120;"Gilbert"
145000;5;572;1056;1056;1;51;0;5;0;264;"Gilbert"
169990;6;397;1316;1316;2;0;0;6;1;100;"Gilbert"
170440;6;390;728;728;2;0;0;8;1;0;"Gilbert"
169985;7;440;738;738;2;0;0;8;0;0;"Gilbert"
219210;7;660;879;879;2;0;0;9;1;100;"Gilbert"
172785;6;429;728;728;2;0;0;8;0;0;"Gilbert"
185101;7;440;738;738;2;0;0;8;0;100;"Gilbert"
192140;5;372;732;734;2;1;0;7;1;100;"Gilbert"
183200;6;393;783;807;2;3;0;7;1;100;"Gilbert"
178000;8;403;707;707;2;2;0;6;1;100;"Gilbert"
201490;7;433;848;848;2;1;0;7;1;100;"Gilbert"
215000;6;431;982;1008;2;6;0;9;1;0;"Gilbert"
199900;7;431;930;956;2;7;0;10;1;89;"Gilbert"
287602;7;617;1035;1082;3;0;0;8;0;400;"Gilbert"
230000;7;429;975;1005;2;7;302;8;1;192;"Gilbert"
55000;4;0;0;372;2;60;0;7;0;0;"IDOTRR"
125500;4;240;796;796;1;3;0;7;0;0;"IDOTRR"
82000;2;200;480;540;1;60;0;4;0;0;"IDOTRR"
110000;6;625;629;727;1;35;0;5;0;0;"IDOTRR"
68400;4;528;698;698;1;60;0;6;0;30;"IDOTRR"
102776;4;384;859;859;1;60;0;7;0;68;"IDOTRR"
55993;5;504;540;1044;1;58;0;4;0;0;"IDOTRR"
50138;4;330;756;952;1;60;0;5;0;0;"IDOTRR"
44000;3;0;245;797;1;59;0;5;0;0;"IDOTRR"
103000;4;539;780;848;1;59;0;5;0;0;"IDOTRR"
135000;6;384;1204;1204;1;59;0;4;0;0;"IDOTRR"
70000;4;0;858;892;1;59;0;5;0;0;"IDOTRR"
116000;6;308;698;754;1;44;0;7;0;0;"IDOTRR"
123000;5;576;760;928;2;16;0;11;0;467;"IDOTRR"
78000;5;189;596;596;1;59;0;6;0;0;"IDOTRR"
57625;2;280;0;810;1;59;0;4;0;119;"IDOTRR"
93850;6;440;768;768;1;58;0;4;0;0;"IDOTRR"
136000;6;308;768;768;1;56;0;7;0;0;"IDOTRR"
141000;6;400;1272;1272;2;50;0;9;1;0;"IDOTRR"
120000;5;400;880;880;2;30;0;6;0;0;"IDOTRR"
127500;6;320;1040;1040;1;16;0;5;0;0;"IDOTRR"
127000;6;384;768;788;2;58;0;6;1;0;"IDOTRR"
89500;6;0;319;1035;1;58;0;6;0;0;"IDOTRR"
85000;5;576;451;759;1;17;0;5;0;40;"IDOTRR"
82375;3;0;536;808;2;58;0;8;0;42;"IDOTRR"
135000;6;216;756;756;1;13;0;7;0;57;"IDOTRR"
126000;6;195;894;919;1;10;0;5;0;0;"IDOTRR"
120000;6;240;720;760;1;2;0;5;0;0;"IDOTRR"
55000;4;0;796;796;1;58;0;5;0;0;"IDOTRR"
120500;6;432;816;816;1;1;0;5;0;0;"IDOTRR"
120500;5;924;740;778;1;53;0;4;1;0;"IDOTRR"
119000;5;0;780;780;1;58;0;7;0;0;"IDOTRR"
126000;5;288;624;1092;1;41;0;7;1;0;"IDOTRR"
99500;5;360;520;912;1;13;0;5;0;0;"IDOTRR"
165500;5;356;1151;1151;2;50;162;7;0;0;"IDOTRR"
13100;1;487;0;733;1;56;0;4;0;0;"IDOTRR"
89000;4;185;173;825;1;58;0;6;0;0;"IDOTRR"
40000;4;250;649;649;1;58;0;6;0;0;"IDOTRR"
81000;3;1248;894;894;1;58;0;6;0;0;"IDOTRR"
103000;5;288;686;1150;2;58;0;7;0;0;"IDOTRR"
169500;7;240;1040;1226;1;57;600;7;2;0;"IDOTRR"
202500;6;658;741;1497;3;44;234;9;1;0;"IDOTRR"
127000;6;0;684;773;1;1;0;7;0;136;"IDOTRR"
141000;6;544;780;780;1;57;0;6;1;0;"IDOTRR"
99500;4;436;808;838;2;49;0;5;0;0;"IDOTRR"
109900;4;440;1196;1196;1;17;0;5;0;0;"IDOTRR"
50000;4;264;771;866;2;57;0;6;0;14;"IDOTRR"
115000;5;0;793;997;2;2;0;7;0;0;"IDOTRR"
141000;6;720;720;720;1;57;0;6;0;0;"IDOTRR"
87000;5;360;720;803;1;57;0;5;0;0;"IDOTRR"
129850;5;0;936;936;2;4;0;6;0;0;"IDOTRR"
75200;5;100;816;816;1;57;0;5;0;0;"IDOTRR"
118400;6;308;1012;1012;1;57;0;6;1;0;"IDOTRR"
67000;5;338;961;1077;1;57;0;6;0;0;"IDOTRR"
152000;5;282;910;910;1;57;0;6;0;289;"IDOTRR"
68104;2;256;0;640;1;57;0;4;0;48;"IDOTRR"
119600;5;0;957;1034;2;1;0;9;0;0;"IDOTRR"
140000;4;720;1073;1073;1;27;0;6;0;0;"IDOTRR"
124900;5;216;837;1001;1;0;0;5;0;154;"IDOTRR"
64500;3;0;1020;1020;1;56;0;5;0;0;"IDOTRR"
107000;4;370;596;834;2;56;0;7;0;218;"IDOTRR"
116500;5;390;396;665;1;2;0;7;0;0;"IDOTRR"
72000;5;0;610;819;1;56;0;4;0;0;"IDOTRR"
119500;6;198;780;780;2;56;0;7;1;0;"IDOTRR"
125500;5;297;803;803;1;11;0;6;0;0;"IDOTRR"
91000;3;210;1007;1077;1;56;0;6;1;0;"IDOTRR"
84500;6;0;520;520;1;24;0;5;0;53;"IDOTRR"
90000;6;308;984;984;1;56;0;6;0;0;"IDOTRR"
145400;6;506;861;861;1;56;0;6;0;96;"IDOTRR"
72000;4;0;432;672;1;56;0;4;0;0;"IDOTRR"
85000;4;272;641;641;1;56;0;4;0;184;"IDOTRR"
139000;6;384;967;967;2;49;327;6;0;0;"IDOTRR"
108000;4;570;637;897;1;56;0;7;0;0;"IDOTRR"
51689;3;0;0;729;1;56;0;5;0;0;"IDOTRR"
35311;2;308;480;480;0;56;0;4;0;0;"IDOTRR"
115000;5;0;660;1060;2;55;0;8;0;0;"IDOTRR"
78000;3;0;216;576;1;56;0;6;0;0;"IDOTRR"
119500;5;253;945;945;1;37;0;5;1;174;"MeadowV"
85000;5;336;536;536;1;34;0;4;0;182;"MeadowV"
76000;4;0;546;546;1;40;0;5;0;200;"MeadowV"
75500;4;0;630;630;1;38;0;3;0;96;"MeadowV"
88250;4;0;546;546;1;40;0;5;0;0;"MeadowV"
85500;4;286;546;546;1;38;0;5;0;0;"MeadowV"
91000;4;297;462;526;1;36;0;5;0;120;"MeadowV"
86000;4;286;630;630;1;7;0;3;0;0;"MeadowV"
80000;4;286;630;630;1;39;0;3;0;0;"MeadowV"
97000;4;0;546;798;1;1;0;6;1;0;"MeadowV"
88000;4;286;546;546;1;39;0;6;0;238;"MeadowV"
124000;5;499;1040;1040;1;33;0;6;0;0;"MeadowV"
115000;5;336;264;616;1;32;0;4;1;141;"MeadowV"
129500;5;336;550;925;2;32;0;6;1;92;"MeadowV"
105000;4;297;526;526;1;2;0;5;0;120;"MeadowV"
94900;4;297;462;526;1;35;0;4;1;0;"MeadowV"
98000;6;0;546;546;2;1;0;6;0;187;"MeadowV"
81000;4;0;630;630;1;36;0;3;0;88;"MeadowV"
129900;5;572;1040;1060;1;31;0;6;1;100;"MeadowV"
134000;5;528;1142;1142;1;31;0;6;1;536;"MeadowV"
106500;4;297;530;530;1;37;0;4;0;112;"MeadowV"
75000;4;286;546;546;1;37;80;6;0;0;"MeadowV"
127000;5;336;757;925;2;29;0;6;1;104;"MeadowV"
151400;6;576;942;1291;2;33;0;10;1;728;"MeadowV"
73000;4;0;630;630;1;36;0;3;0;0;"MeadowV"
79400;4;253;546;546;1;34;0;5;0;0;"MeadowV"
92000;5;0;630;630;1;36;0;3;0;0;"MeadowV"
87550;4;286;546;546;1;36;0;5;0;0;"MeadowV"
90500;4;0;546;546;1;36;0;5;0;0;"MeadowV"
71000;4;286;546;546;1;36;0;6;0;0;"MeadowV"
254900;8;741;1049;1036;2;11;0;8;1;0;"Mitchel"
201000;7;573;1560;1560;2;7;0;7;0;100;"Mitchel"
169900;6;888;1012;1034;1;34;335;6;0;0;"Mitchel"
169000;5;528;1068;1264;1;33;0;7;1;0;"Mitchel"
173500;5;624;1430;1430;2;5;0;7;0;0;"Mitchel"
139000;6;0;912;912;2;39;0;8;0;128;"Mitchel"
130000;5;352;864;874;1;6;0;5;0;0;"Mitchel"
157900;5;312;1188;1188;1;48;189;6;0;261;"Mitchel"
149900;5;495;833;833;1;26;0;5;0;431;"Mitchel"
159000;5;616;1216;1216;4;24;0;10;0;200;"Mitchel"
136000;5;576;624;624;1;19;0;6;0;22;"Mitchel"
161000;5;275;864;864;2;41;0;8;0;287;"Mitchel"
285000;8;482;1679;1803;2;15;0;6;2;129;"Mitchel"
231000;6;616;1152;1152;2;16;0;7;1;162;"Mitchel"
239686;7;670;1434;1518;1;6;0;6;1;168;"Mitchel"
240000;7;550;1710;1710;2;4;108;7;1;100;"Mitchel"
215000;6;560;804;804;2;7;0;7;1;125;"Mitchel"
156450;6;351;902;926;1;32;0;5;1;319;"Mitchel"
126000;5;539;0;1302;2;32;0;8;0;0;"Mitchel"
173000;7;497;1188;1217;2;18;0;6;0;168;"Mitchel"
152000;5;672;1582;1595;2;18;0;5;0;0;"Mitchel"
139500;5;384;1008;1008;1;41;182;6;0;144;"Mitchel"
115000;5;336;0;1771;1;3;75;9;1;0;"Mitchel"
162000;6;412;1204;1204;2;11;320;5;0;0;"Mitchel"
165000;6;402;1224;1224;2;10;425;5;0;0;"Mitchel"
130000;5;288;864;874;1;41;0;5;0;33;"Mitchel"
160000;5;504;1188;1404;2;9;176;7;1;0;"Mitchel"
